step,train/loss,train/grad_norm,train/learning_rate,train/num_tokens,train/min_reward,train/mean_reward,train/max_reward,train/accuracy,train/margin,train/epoch,train/train_runtime,train/train_samples_per_second,train/train_steps_per_second,train/total_flos,train/train_loss
120,0.09870000183582306,2.5657832622528076,1.409704054822214e-05,780513.0,-3.8460936546325684,-0.17794552445411682,3.3148436546325684,1.0,3.7922565937042236,0.16678248345851898,,,,,
130,0.1120000034570694,1.192785620689392,1.409310607414227e-05,855661.0,-4.212500095367432,0.14491423964500427,3.657031297683716,0.987500011920929,4.1271257400512695,0.1806810349225998,,,,,
140,0.10670000314712524,0.9984763264656067,1.4087533600104507e-05,921636.0,-4.782812595367432,-0.34361734986305237,3.6234374046325684,0.9750000238418579,5.045382976531982,0.1945795714855194,,,,,
150,0.12030000239610672,3.166095495223999,1.4080324945098255e-05,983082.0,-3.325000047683716,0.3749256134033203,4.052343845367432,0.96875,4.288765907287598,0.20847810804843903,,,,,
160,0.07649999856948853,2.450434684753418,1.4071481018618215e-05,1053590.0,-4.242968559265137,-0.12459182739257812,3.8226561546325684,0.987500011920929,5.0742387771606445,0.22237664461135864,,,,,
170,0.06689999997615814,1.7094706296920776,1.406100363965379e-05,1117332.0,-4.0703125,0.06331253051757812,3.84375,1.0,5.020225524902344,0.23627519607543945,,,,,
180,0.06520000100135803,2.127561092376709,1.404889644618379e-05,1183070.0,-4.067187309265137,-0.06377067416906357,3.914843797683716,0.981249988079071,5.094620704650879,0.2501737177371979,,,,,
190,0.05460000038146973,2.5713796615600586,1.4035161257197615e-05,1240075.0,-4.110937595367432,-0.0005828857538290322,4.0,0.9937499761581421,5.265301704406738,0.2640722692012787,,,,,
200,0.07180000096559525,1.0032939910888672,1.4019800801179372e-05,1306473.0,-3.971874952316284,0.10389403998851776,4.158593654632568,1.0,4.938772678375244,0.2779708206653595,,,,,
210,0.05119999870657921,1.93285071849823,1.400281962560257e-05,1369698.0,-3.839062452316284,-0.022521590813994408,4.0234375,1.0,5.289906978607178,0.2918693423271179,,,,,
220,0.06650000065565109,4.430567741394043,1.3984222277940717e-05,1435400.0,-3.9625000953674316,0.14427490532398224,4.24609375,0.9937499761581421,5.401003837585449,0.30576789379119873,,,,,
230,0.0430000014603138,0.772277295589447,1.3964011486677919e-05,1503930.0,-4.260156154632568,-0.13633957505226135,4.088281154632568,0.9937499761581421,5.802491664886475,0.31966644525527954,,,,,
240,0.03440000116825104,0.4066852033138275,1.3942192708782386e-05,1571478.0,-3.823437452316284,0.05818329006433487,4.065625190734863,1.0,5.608609199523926,0.33356496691703796,,,,,
250,0.02710000053048134,0.5688254237174988,1.391877140122233e-05,1637568.0,-4.254687309265137,-0.156463623046875,3.9710936546325684,1.0,5.874719142913818,0.3474635183811188,,,,,
260,0.029999999329447746,0.5299829244613647,1.3893752111471258e-05,1695059.0,-3.663281202316284,0.2070465087890625,4.248437404632568,1.0,5.835821628570557,0.3613620698451996,,,,,
270,0.059700001031160355,0.9623566269874573,1.3867141205992084e-05,1758832.0,-4.199999809265137,-0.01613616943359375,4.021874904632568,0.9937499761581421,5.647610664367676,0.375260591506958,,,,,
280,0.050700001418590546,1.4101741313934326,1.383894505124772e-05,1823747.0,-3.7437500953674316,-0.007025205995887518,3.899218797683716,0.9937499761581421,5.419201374053955,0.3891591429710388,,,,,
290,0.02850000001490116,2.492645263671875,1.3809170013701078e-05,1897273.0,-4.014843940734863,-0.06029510498046875,3.922656297683716,1.0,5.781472682952881,0.40305766463279724,,,,,
300,0.03830000013113022,2.3969287872314453,1.377782245981507e-05,1954369.0,-3.9476561546325684,0.06640014797449112,4.27734375,0.9937499761581421,5.861779689788818,0.41695621609687805,,,,,
310,0.020800000056624413,1.031025767326355,1.3744911484536715e-05,2023993.0,-3.9390625953674316,-0.04326171800494194,4.184374809265137,1.0,6.043896675109863,0.43085476756095886,,,,,
320,0.04610000178217888,1.1041392087936401,1.3710442544834223e-05,2087979.0,-3.83984375,0.1507217437028885,4.359375,0.9937499761581421,5.951998710632324,0.4447532892227173,,,,,
330,0.020400000736117363,0.9855631589889526,1.3674424735654611e-05,2150494.0,-3.94921875,-0.03082275390625,4.03515625,1.0,6.12994384765625,0.4586518406867981,,,,,
340,0.039500001817941666,1.067948341369629,1.3636865332955495e-05,2210292.0,-3.93359375,0.015576171688735485,4.182031154632568,0.987500011920929,5.991455078125,0.4725503921508789,,,,,
350,0.02590000070631504,0.46894580125808716,1.3597775250673294e-05,2287023.0,-3.9390625953674316,0.0037391663063317537,4.026562690734863,1.0,6.0773606300354,0.48644891381263733,,,,,
360,0.037300001829862595,0.41963449120521545,1.3557161764765624e-05,2356569.0,-3.9867186546325684,0.09822998195886612,4.098437309265137,0.987500011920929,6.153100490570068,0.5003474354743958,,,,,
370,0.025299999862909317,1.9248086214065552,1.3515034879674204e-05,2420778.0,-4.030468940734863,-0.033733367919921875,4.1875,0.9937499761581421,6.241734504699707,0.5142459869384766,,,,,
380,0.026599999517202377,1.3443208932876587,1.3471405509335455e-05,2478472.0,-3.870312452316284,0.06979522854089737,4.227343559265137,1.0,6.2083587646484375,0.5281445384025574,,,,,
390,0.019500000402331352,0.8436532020568848,1.342628092970699e-05,2545880.0,-3.995312452316284,-0.03067932091653347,3.95703125,1.0,6.202911376953125,0.5420430898666382,,,,,
400,0.034699998795986176,0.7693936228752136,1.3379674783209339e-05,2611263.0,-3.741406202316284,0.04282531887292862,3.995312452316284,0.987500011920929,6.071319580078125,0.555941641330719,,,,,
410,0.01549999974668026,0.4598633944988251,1.3331596164789516e-05,2674693.0,-3.862499952316284,0.01781005784869194,4.108593940734863,1.0,6.389428615570068,0.5698401927947998,,,,,
420,0.03319999948143959,0.8666132688522339,1.3282055988383945e-05,2740627.0,-4.15234375,0.0150146484375,4.090624809265137,0.987500011920929,6.382763862609863,0.5837386846542358,,,,,
430,0.020600000396370888,1.8060634136199951,1.323106698691845e-05,2805291.0,-3.6585936546325684,0.0034515380393713713,3.87109375,1.0,5.950604438781738,0.5976372361183167,,,,,
440,0.0210999995470047,0.8970277905464172,1.3178640983824152e-05,2869747.0,-4.006249904632568,-0.07639160007238388,4.03125,1.0,6.227197170257568,0.6115357875823975,,,,,
450,0.018300000578165054,0.2641419470310211,1.3124788893037476e-05,2938848.0,-4.0078125,0.05557556077837944,4.162499904632568,1.0,6.432940483093262,0.6254343390464783,,,,,
460,0.02160000056028366,3.077561855316162,1.3069524356978945e-05,3002787.0,-4.00390625,0.0019546509720385075,4.074999809265137,0.9937499761581421,6.5764617919921875,0.6393328905105591,,,,,
470,0.026100000366568565,0.9056758284568787,1.3012859199079685e-05,3069414.0,-3.766406297683716,0.026667023077607155,3.95703125,1.0,6.173231601715088,0.6532313823699951,,,,,
480,0.03280000016093254,0.48323729634284973,1.2954807971254922e-05,3133605.0,-3.7734375,0.07315979152917862,3.9664063453674316,0.9937499761581421,6.135321140289307,0.6671299338340759,,,,,
490,0.014700000174343586,0.6546372771263123,1.2895382496935781e-05,3199245.0,-3.9398436546325684,-0.04079895094037056,3.8734374046325684,1.0,6.294989109039307,0.6810284852981567,,,,,
500,0.011900000274181366,1.0425304174423218,1.2834598237532191e-05,3268673.0,-3.85546875,-0.012896728701889515,3.940624952316284,1.0,6.28192138671875,0.6949270367622375,,,,,
510,0.01730000041425228,1.7892054319381714,1.2772468835464679e-05,3338959.0,-3.8804688453674316,0.006082343868911266,3.936718702316284,1.0,6.224065780639648,0.7088255882263184,,,,,
520,0.02250000089406967,0.413562536239624,1.2709007933153771e-05,3402785.0,-3.918750047683716,-0.02129516564309597,4.003125190734863,1.0,6.290148735046387,0.7227241396903992,,,,,
530,0.01489999983459711,0.2864186763763428,1.26442319015041e-05,3466634.0,-3.825000047683716,0.03356323391199112,4.082812309265137,0.9937499761581421,6.421374320983887,0.7366226315498352,,,,,
540,0.017400000244379044,0.39521148800849915,1.257815438293619e-05,3535075.0,-4.060156345367432,0.0011306762462481856,4.260937690734863,1.0,6.791098117828369,0.750521183013916,,,,,
550,0.012900000438094139,0.5441828370094299,1.2510790838859975e-05,3601035.0,-3.821093797683716,0.05938997119665146,4.135156154632568,1.0,6.596538543701172,0.7644197344779968,,,,,
560,0.013899999670684338,0.28435608744621277,1.2442157640180085e-05,3668254.0,-4.102343559265137,-0.05247192457318306,4.099999904632568,1.0,6.798498630523682,0.7783182859420776,,,,,
570,0.02160000056028366,1.3369522094726562,1.2372269338811748e-05,3727448.0,-3.84375,0.01913299597799778,4.0625,0.9937499761581421,6.490487575531006,0.7922168374061584,,,,,
580,0.017799999564886093,2.8296289443969727,1.2301144124649e-05,3798852.0,-3.83984375,-0.04772339016199112,3.879687547683716,1.0,6.398766994476318,0.8061153292655945,,,,,
590,0.009700000286102295,0.4741244316101074,1.222879745910177e-05,3864930.0,-3.8882813453674316,-0.01168899517506361,4.002343654632568,1.0,6.659852504730225,0.8200138807296753,,,,,
600,0.01889999955892563,0.5128142833709717,1.2155246622569393e-05,3937236.0,-3.7718749046325684,0.05028076097369194,4.038281440734863,0.9937499761581421,6.523364067077637,0.8339124321937561,,,,,
610,0.015200000256299973,0.34217968583106995,1.2080508895451203e-05,4004231.0,-3.782031297683716,0.02059021033346653,4.015625,1.0,6.501104831695557,0.8478109836578369,,,,,
620,0.012600000016391277,0.7331758737564087,1.2004600648651831e-05,4070261.0,-4.044531345367432,-0.029296875,4.08203125,1.0,6.817578315734863,0.8617095351219177,,,,,
630,0.018699999898672104,0.5677283406257629,1.1927540072065312e-05,4140627.0,-3.893749952316284,0.041259765625,4.1171875,0.9937499761581421,6.687402248382568,0.8756080865859985,,,,,
640,0.022199999541044235,0.5466707944869995,1.1849344446090981e-05,4202641.0,-3.870312452316284,0.03869018703699112,3.9820313453674316,1.0,6.66802978515625,0.8895065784454346,,,,,
650,0.017899999395012856,1.1753792762756348,1.1770033779612277e-05,4265059.0,-3.84375,-0.05369872972369194,3.928906202316284,1.0,6.531982421875,0.9034051299095154,,,,,
660,0.007899999618530273,0.3508952558040619,1.168962444353383e-05,4328019.0,-3.71484375,0.05136718600988388,3.9921875,1.0,6.523828029632568,0.9173036813735962,,,,,
670,0.010200000368058681,0.8738316297531128,1.1608136446739081e-05,4392979.0,-3.883593797683716,-0.02069091796875,3.948437452316284,1.0,6.671411037445068,0.931202232837677,,,,,
680,0.009700000286102295,0.36418136954307556,1.1525588888616767e-05,4454043.0,-3.985156297683716,-0.01015624962747097,4.1015625,1.0,6.81982421875,0.9451007843017578,,,,,
690,0.009600000455975533,0.3024379312992096,1.1441999959060922e-05,4524570.0,-3.926562547683716,0.00917663611471653,4.189843654632568,1.0,6.858880519866943,0.9589992761611938,,,,,
700,0.022299999371170998,0.16318802535533905,1.1357389666954987e-05,4594070.0,-3.98046875,0.02155761793255806,4.272656440734863,0.9937499761581421,6.986670017242432,0.9728978276252747,,,,,
710,0.013399999588727951,1.4184309244155884,1.1271777111687697e-05,4654460.0,-4.010937690734863,0.03214721754193306,4.271093845367432,1.0,7.042590141296387,0.9867963790893555,,,,,
720,0.0071000000461936,0.7214386463165283,1.1185183211637195e-05,4716521.0,-4.076480388641357,-0.014083059504628181,4.145559310913086,1.0,7.1258225440979,1.0,,,,,
730,0.004900000058114529,0.3037032186985016,1.1097627066192217e-05,4782122.0,-3.960156202316284,0.05344695970416069,4.257031440734863,1.0,7.165371894836426,1.013898491859436,,,,,
740,0.005799999926239252,2.0047879219055176,1.1009130503225606e-05,4846398.0,-4.037499904632568,-0.03752441331744194,3.9867186546325684,1.0,7.127685546875,1.0277971029281616,,,,,
750,0.0071000000461936,0.6892823576927185,1.0919712622126099e-05,4910669.0,-3.9820313453674316,0.005383300594985485,4.081250190734863,1.0,7.072045803070068,1.0416955947875977,,,,,
760,0.003000000026077032,0.2437228262424469,1.0829394341271836e-05,4975317.0,-3.9906249046325684,-0.0216064453125,4.130468845367432,1.0,7.256005764007568,1.0555942058563232,,,,,
770,0.009399999864399433,0.6732817888259888,1.0738197488535661e-05,5036918.0,-4.141406059265137,0.03499756008386612,4.196093559265137,1.0,7.300122261047363,1.0694926977157593,,,,,
780,0.003599999938160181,0.4729648232460022,1.0646142982295714e-05,5102168.0,-4.0546875,-0.02082519605755806,4.182031154632568,1.0,7.315673828125,1.0833911895751953,,,,,
790,0.006399999838322401,0.6045339703559875,1.0553251740930136e-05,5165144.0,-4.060156345367432,-0.004458618350327015,4.174218654632568,1.0,7.256280422210693,1.097289800643921,,,,,
800,0.002899999963119626,0.14253678917884827,1.045954559231177e-05,5230975.0,-4.018750190734863,0.0071044922806322575,4.223437309265137,1.0,7.330517768859863,1.111188292503357,,,,,
810,0.004600000102072954,0.23277407884597778,1.0365047273808159e-05,5297655.0,-4.086718559265137,-0.01511230506002903,4.164843559265137,1.0,7.317529201507568,1.1250869035720825,,,,,
820,0.0038999998942017555,0.16219185292720795,1.0269777703797445e-05,5358480.0,-4.080468654632568,0.005238342098891735,4.209374904632568,1.0,7.370187282562256,1.1389853954315186,,,,,
830,0.005200000014156103,0.2480190396308899,1.017375871015247e-05,5427097.0,-4.049218654632568,0.0035278319846838713,4.224218845367432,1.0,7.269604682922363,1.1528840065002441,,,,,
840,0.00570000009611249,0.1255541890859604,1.007701393973548e-05,5498800.0,-4.016406059265137,0.010952758602797985,4.135156154632568,1.0,7.285125732421875,1.1667824983596802,,,,,
850,0.010200000368058681,0.13832594454288483,9.979565220419317e-06,5560764.0,-4.0625,-0.01544189453125,4.094531059265137,1.0,7.206762790679932,1.1806809902191162,,,,,
860,0.0044999998062849045,0.16586965322494507,9.881434380076826e-06,5623042.0,-3.983593702316284,0.01715087890625,4.205468654632568,1.0,7.317553520202637,1.1945796012878418,,,,,
870,0.003700000001117587,0.19711290299892426,9.782645975064952e-06,5690175.0,-4.025000095367432,-0.02150878868997097,4.200781345367432,1.0,7.354443550109863,1.2084780931472778,,,,,
880,0.004000000189989805,0.9865107536315918,9.683220923761837e-06,5758996.0,-4.021874904632568,0.00054931640625,4.25390625,1.0,7.434496879577637,1.2223767042160034,,,,,
890,0.0031999999191612005,0.1319221556186676,9.583184692019131e-06,5820815.0,-4.114843845367432,0.01186523400247097,4.295312404632568,1.0,7.495409965515137,1.2362751960754395,,,,,
900,0.004100000020116568,1.2242441177368164,9.482558198214974e-06,5881974.0,-4.143750190734863,-0.008380127139389515,4.228125095367432,1.0,7.544958591461182,1.2501736879348755,,,,,
910,0.0027000000700354576,0.20090016722679138,9.381366908201016e-06,5951582.0,-4.164843559265137,-0.0049072266556322575,4.28125,1.0,7.626806735992432,1.264072299003601,,,,,
920,0.00559999980032444,2.8573763370513916,9.2796326498501e-06,6014428.0,-4.147656440734863,0.01369628868997097,4.219531059265137,1.0,7.542138576507568,1.277970790863037,,,,,
930,0.005100000184029341,0.4381250739097595,9.177379979519174e-06,6081021.0,-4.246874809265137,0.00537109375,4.225781440734863,1.0,7.600390434265137,1.2918694019317627,,,,,
940,0.007799999788403511,0.15652088820934296,9.074632544070482e-06,6140211.0,-4.182031154632568,0.0038818358443677425,4.297656059265137,1.0,7.598290920257568,1.3057678937911987,,,,,
950,0.005200000014156103,0.34899356961250305,8.971414899860974e-06,6202562.0,-4.047656059265137,0.01569824293255806,4.239843845367432,1.0,7.470361232757568,1.3196663856506348,,,,,
960,0.007899999618530273,0.36951184272766113,8.867749784258194e-06,6272161.0,-4.138281345367432,0.008685302920639515,4.235156059265137,1.0,7.476355075836182,1.3335649967193604,,,,,
970,0.0038999998942017555,0.10331013798713684,8.76366175361909e-06,6337403.0,-4.170312404632568,0.01898193359375,4.25,1.0,7.507739067077637,1.3474634885787964,,,,,
980,0.00419999985024333,0.36987313628196716,8.659175364300609e-06,6400448.0,-4.146093845367432,-0.0140838623046875,4.247656345367432,1.0,7.624261379241943,1.361362099647522,,,,,
990,0.0027000000700354576,0.38310158252716064,8.554315172659699e-06,6468887.0,-4.123437404632568,0.02829589881002903,4.307031154632568,1.0,7.611376762390137,1.375260591506958,,,,,
1000,0.013399999588727951,0.3160035312175751,8.449104825558607e-06,6537390.0,-4.143750190734863,-0.004992675967514515,4.251562595367432,0.9937499761581421,7.526147365570068,1.389159083366394,,,,,
1010,0.002400000113993883,0.21948635578155518,8.34356887935428e-06,6593384.0,-4.119531154632568,-0.0084228515625,4.256249904632568,1.0,7.617822170257568,1.4030576944351196,,,,,
1020,0.003599999938160181,0.4289042055606842,8.237732799898367e-06,6661040.0,-4.060937404632568,0.015087890438735485,4.215624809265137,1.0,7.572558403015137,1.4169561862945557,,,,,
1030,0.0024999999441206455,0.24524250626564026,8.131619324558415e-06,6731597.0,-4.229687690734863,-0.03911132737994194,4.282031059265137,1.0,7.73779296875,1.4308547973632812,,,,,
1040,0.0024999999441206455,0.266269326210022,8.025254828680772e-06,6797827.0,-4.1328125,0.033935546875,4.30859375,1.0,7.649706840515137,1.4447532892227173,,,,,
1050,0.0032999999821186066,0.21422773599624634,7.918663868622389e-06,6866242.0,-4.296875,-0.03647460788488388,4.329687595367432,1.0,7.842089653015137,1.4586519002914429,,,,,
1060,0.002199999988079071,0.0738985687494278,7.81187009124551e-06,6937220.0,-4.169531345367432,0.0269775390625,4.328125,1.0,7.775146484375,1.472550392150879,,,,,
1070,0.004900000058114529,0.18653346598148346,7.704899871896487e-06,7004033.0,-4.190625190734863,-0.02992553636431694,4.341406345367432,1.0,7.769055366516113,1.486448884010315,,,,,
1080,0.0031999999191612005,0.09411180764436722,7.597777312184917e-06,7068705.0,-4.142187595367432,0.04145507887005806,4.375,1.0,7.726660251617432,1.5003474950790405,,,,,
1090,0.003800000064074993,0.42034780979156494,7.490526968467748e-06,7132167.0,-4.271874904632568,-0.02344360388815403,4.315625190734863,1.0,7.905480861663818,1.5142459869384766,,,,,
1100,0.0044999998062849045,0.2504884898662567,7.383174306596629e-06,7196892.0,-4.198437690734863,-0.0002685546933207661,4.345312595367432,1.0,7.797997951507568,1.5281445980072021,,,,,
1110,0.01759999990463257,0.27001962065696716,7.27574433767586e-06,7261911.0,-4.203125,0.01717834547162056,4.332812309265137,0.9937499761581421,7.558672904968262,1.5420430898666382,,,,,
1120,0.0027000000700354576,0.648565411567688,7.168261618062388e-06,7324841.0,-4.06640625,0.0015014648670330644,4.18359375,1.0,7.607641696929932,1.5559415817260742,,,,,
1130,0.0020000000949949026,0.12983812391757965,7.060751613607863e-06,7393664.0,-4.050000190734863,0.01572265662252903,4.251562595367432,1.0,7.62109375,1.5698401927947998,,,,,
1140,0.0027000000700354576,0.395184189081192,6.9532388806692325e-06,7463616.0,-4.204687595367432,0.0006103515625,4.303906440734863,1.0,7.676806449890137,1.5837386846542358,,,,,
1150,0.008299999870359898,0.47298663854599,6.845748885098146e-06,7524427.0,-4.216406345367432,0.003662109375,4.237500190734863,1.0,7.680761814117432,1.5976372957229614,,,,,
1160,0.00279999990016222,0.39570218324661255,6.738306183251552e-06,7587246.0,-4.077343940734863,-0.013989257626235485,4.228125095367432,1.0,7.602197170257568,1.6115357875823975,,,,,
1170,0.001500000013038516,0.06963735073804855,6.6309362409811e-06,7651137.0,-4.014062404632568,0.010986328125,4.16015625,1.0,7.538183689117432,1.6254342794418335,,,,,
1180,0.0020000000949949026,0.07519283890724182,6.523663614643738e-06,7713101.0,-4.118750095367432,-0.01206054724752903,4.284375190734863,1.0,7.680566310882568,1.639332890510559,,,,,
1190,0.005900000222027302,0.2894406020641327,6.416513315343764e-06,7771848.0,-4.189843654632568,0.0050598145462572575,4.349999904632568,1.0,7.648571968078613,1.6532313823699951,,,,,
1200,0.002199999988079071,0.31478646397590637,6.309510354185477e-06,7838777.0,-4.196875095367432,0.01132812537252903,4.250781059265137,1.0,7.758984565734863,1.6671299934387207,,,,,
1210,0.002300000051036477,0.16177330911159515,6.202679287525825e-06,7907880.0,-4.181250095367432,-0.02531738206744194,4.302343845367432,1.0,7.778173923492432,1.6810284852981567,,,,,
1220,0.0052999998442828655,0.3055024743080139,6.096046035963809e-06,7968927.0,-4.135937690734863,0.00839843787252903,4.335156440734863,1.0,7.68994140625,1.6949269771575928,,,,,
1230,0.002099999925121665,0.1466858685016632,5.989634246361675e-06,8035689.0,-4.112500190734863,-0.00961914099752903,4.293749809265137,1.0,7.703808784484863,1.7088255882263184,,,,,
1240,0.003599999938160181,0.04923468083143234,5.883468929823721e-06,8097107.0,-4.137499809265137,0.01600341871380806,4.271874904632568,1.0,7.643090724945068,1.7227240800857544,,,,,
1250,0.0034000000450760126,0.16910777986049652,5.777575097454246e-06,8168686.0,-4.175000190734863,-0.01777801476418972,4.2265625,1.0,7.733975410461426,1.73662269115448,,,,,
1260,0.002400000113993883,0.13238610327243805,5.6719773056101985e-06,8233284.0,-4.153906345367432,0.0047851563431322575,4.274218559265137,1.0,7.696484565734863,1.750521183013916,,,,,
1270,0.0020000000949949026,0.12486382573843002,5.566699655901175e-06,8294989.0,-4.069531440734863,0.01174316368997097,4.2421875,1.0,7.693505764007568,1.7644197940826416,,,,,
1280,0.0027000000700354576,0.13563312590122223,5.461767159431474e-06,8357924.0,-4.157812595367432,-0.023193359375,4.330468654632568,1.0,7.779199123382568,1.7783182859420776,,,,,
1290,0.00860000029206276,0.12264328449964523,5.357203917810693e-06,8426653.0,-4.143750190734863,0.015429687686264515,4.228906154632568,1.0,7.673437595367432,1.7922167778015137,,,,,
1300,0.005499999970197678,0.21674486994743347,5.25303448739578e-06,8496929.0,-4.173437595367432,0.036865234375,4.237500190734863,1.0,7.715136528015137,1.8061153888702393,,,,,
1310,0.0020000000949949026,0.10212887078523636,5.149282969796332e-06,8567767.0,-4.217187404632568,-0.04160156100988388,4.314062595367432,1.0,7.833398342132568,1.8200138807296753,,,,,
1320,0.004999999888241291,0.1562732309103012,5.0459739213692956e-06,8637384.0,-4.0703125,0.026123046875,4.208593845367432,1.0,7.602636814117432,1.8339124917984009,,,,,
1330,0.004399999976158142,0.1670132577419281,4.943130534229567e-06,8706675.0,-4.170312404632568,-0.01850738562643528,4.2265625,1.0,7.619626045227051,1.847810983657837,,,,,
1340,0.0019000000320374966,0.18859551846981049,4.840776909986744e-06,8765698.0,-4.124218940734863,0.0052734375931322575,4.279687404632568,1.0,7.708203315734863,1.861709475517273,,,,,
1350,0.002199999988079071,0.6396359205245972,4.738937604997773e-06,8834196.0,-4.15625,-0.0093994140625,4.282031059265137,1.0,7.777099609375,1.8756080865859985,,,,,
1360,0.0038999998942017555,0.11267847567796707,4.637635356630199e-06,8896202.0,-4.182812690734863,0.01887207105755806,4.287499904632568,1.0,7.779443264007568,1.8895065784454346,,,,,
1370,0.002300000051036477,0.10164880007505417,4.5368942664936185e-06,8961279.0,-4.165625095367432,-0.015270995907485485,4.275000095367432,1.0,7.7938232421875,1.9034051895141602,,,,,
1380,0.00559999980032444,0.12373899668455124,4.436737981450278e-06,9024854.0,-4.174218654632568,0.02224121056497097,4.266406059265137,1.0,7.704541206359863,1.9173036813735962,,,,,
1390,0.0038999998942017555,0.16146636009216309,4.3371892388677225e-06,9099838.0,-4.139062404632568,0.01892394945025444,4.251562595367432,1.0,7.683636665344238,1.9312021732330322,,,,,
1400,0.00430000014603138,0.11971981823444366,4.238271230860846e-06,9162931.0,-4.243750095367432,-0.02672882005572319,4.154687404632568,1.0,7.684903144836426,1.9451007843017578,,,,,
1410,0.008999999612569809,0.09429192543029785,4.140007604291895e-06,9230461.0,-4.050000190734863,0.04816894605755806,4.271874904632568,1.0,7.624560356140137,1.9589992761611938,,,,,
1420,0.002099999925121665,0.371090829372406,4.042420187033713e-06,9300057.0,-4.192187309265137,-0.01723632775247097,4.224218845367432,1.0,7.716504096984863,1.9728978872299194,,,,,
1430,0.001500000013038516,0.280134379863739,3.945532625948545e-06,9366195.0,-4.174218654632568,0.008544921875,4.267187595367432,1.0,7.822558403015137,1.9867963790893555,,,,,
1440,0.002400000113993883,0.08853929489850998,3.849367203656584e-06,9433042.0,-4.234375,-0.00818915106356144,4.299342155456543,1.0,7.830661296844482,2.0,,,,,
1450,0.0015999999595806003,0.11076468974351883,3.7539457480306737e-06,9495048.0,-4.196093559265137,-0.014697265811264515,4.292187690734863,1.0,7.871972560882568,2.0138986110687256,,,,,
1460,0.0015999999595806003,0.1670963317155838,3.659290996438358e-06,9555819.0,-4.1875,-0.0015625000232830644,4.296875,1.0,7.910742282867432,2.027796983718872,,,,,
1470,0.0015999999595806003,0.3517729938030243,3.565425004126155e-06,9623088.0,-4.190625190734863,0.0029296875,4.3125,1.0,7.908984184265137,2.0416955947875977,,,,,
1480,0.0013000000035390258,0.1728760153055191,3.472369144219556e-06,9682738.0,-4.248437404632568,-0.02431640587747097,4.254687309265137,1.0,7.932812690734863,2.0555942058563232,,,,,
1490,0.002300000051036477,0.06315144151449203,3.380145471965079e-06,9747282.0,-4.251562595367432,0.008715820498764515,4.3125,1.0,7.880029201507568,2.069492816925049,,,,,
1500,0.002300000051036477,0.5130535960197449,3.2887753604882164e-06,9804746.0,-4.212500095367432,0.02419433556497097,4.356249809265137,1.0,7.853662014007568,2.0833911895751953,,,,,
1510,0.0015999999595806003,0.07423954457044601,3.1982799555407837e-06,9870013.0,-4.275000095367432,-0.014721679501235485,4.298437595367432,1.0,7.998974800109863,2.097289800643921,,,,,
1520,0.001500000013038516,0.06819929927587509,3.1086804028745973e-06,9932907.0,-4.235937595367432,-0.03876953199505806,4.300000190734863,1.0,7.962890625,2.1111884117126465,,,,,
